smiles	logS	S	scaffold
O=C(Cc1ccc2c(c1)OCCO2)NC1CCCCCC1	1.624591459	42.12999998769475	C1CCCC(CCCC2CCC3CCCCC3C2)CC1
O=C(CCCOc1ccccc1)N1CCCC1	1.484299839	30.49999997564563	C1CCC(CCCCCC2CCCC2)CC1
O=C1CN(C(=O)c2ccc(F)cc2)CCN1	1.672190251	47.009999979622684	C1CCC(CC2CCCCC2)CC1
Cc1ccc(NC(=O)c2c([O-])n(-c3ccc(C)cc3)n[n+]2Cc2ccccc2)cc1	-0.677780705	0.21000000012866146	C1CCC(CCC2CC(C3CCCCC3)CC2CC2CCCCC2)CC1
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1	0.149219113	1.4100000011188591	C1CCC(C2CCC(C3CCCCC3)C2)CC1
CC(=O)Nc1cccc(OCC(=O)N2CCCCC2)c1	1.627160952	42.379999963428055	C1CCC(CCCC2CCCCC2)CC1
COC(=O)c1ccc(NC(=O)N(C)Cc2ccccc2CN2CCCC2)cc1	1.610660163	40.79999999155618	C1CCC(CCCCC2CCCCC2CC2CCCC2)CC1
O=C(Cc1cccc2ccccc12)NCc1ccc(N2CCCC2=O)cc1	1.149834697	14.12000000924054	C(CCC1CCCC2CCCCC12)CC1CCC(C2CCCC2)CC1
O=C(NCCc1ccc2c(c1)OCO2)Nc1ccncc1	1.667452953	46.50000001178265	C1CCC(CCCCCC2CCC3CCCC3C2)CC1
CC(=O)c1ccc(OCCCCN2CCCC2)cc1	1.559667278	36.279999967582526	C1CCC(CCCCCC2CCCC2)CC1
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1	1.743509765	55.400000034642375	C1CCC(CCCC2CCC3CCCCC3C2)CC1
COc1ccc(CNCc2cccc3ccccc23)cc1	1.673941999	47.20000003976807	C1CCC(CCCC2CCCC3CCCCC32)CC1
CC(C)(C)N1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1	1.698709349	49.969999949075884	C1CCCC(CCCC2CCCCC2)CC1
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1	0.113943352	1.299999999081527	C1CCC(C2CCC(CCC3CCC4CCCC4C3)C2)CC1
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1	0.51851394	3.3000000009278754	C1CCC(CCC2CCCC(CCC3CCCCC3)C2)CC1
COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1	1.911317442	81.52999993916984	C1CCC(C2(CCC3CCC(C4CCCC4)CC3)CC2)CC1
COc1ccc(C2(NCc3cnn(-c4ccccc4)c3)CCCC2)cc1	1.759063188	57.419999978781284	C1CCC(C2CCC(CCC3(C4CCCCC4)CCCC3)C2)CC1
Cc1cc(NC(=O)c2ccc(Cl)cc2F)no1	0.84509804	6.999999999770207	C1CCC(CCC2CCCC2)CC1
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1	1.583198774	38.30000000276713	C1CCC(CCCC2CCC(C3CCCCC3)C2)CC1
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1	1.651084089	44.77999997494315	C1CCCCC1
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1	1.740125737	54.9700000043376	C1CCC(CCCCC2CCCC3CCCCC23)CC1
O=C(NCC(F)(F)F)c1ccncc1	1.487138375	30.699999966267992	C1CCCCC1
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1	1.501196242	31.70999999802212	C1CCC(C2CCC(CCCC3CCC3)C2)CC1
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1	1.677606953	47.600000030634796	C1CCC(CCCCC2CC3CCCCC3C2)CC1
O=C(CC(=O)N1CCCC1)N1CCCC1	1.486572151	30.660000034002724	C1CCC(CCCC2CCCC2)C1
Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1	1.603360924	40.1199999678167	C1CCC(C2(CCCC3CCCC3)CC2)CC1
CCCC(=O)Nc1ccc(C)c2ncccc12	1.700703717	50.199999983237234	C1CCC2CCCCC2C1
Cc1nc(C(=O)NC2CC2)ccc1C#N	1.558348509	36.17000001985338	C1CCC(CCC2CC2)CC1
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1	1.599664779	39.78000001938036	C1CCC(CCC2CCC3CCCC3C2)C1
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1	1.541828767	34.820000017533495	C1CCC(CCCC2CCCCC2)CC1
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1	0.59439255	3.929999996602704	C1CCC(CCC2CCCC2C2CCCCC2)CC1
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1	0.693726949	4.9400000008684986	C1CCC(CCC2CCC3CCCCC32)CC1
O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2	1.062581984	11.549999993932033	C(CCC1CC2CCCC2C1)CC1CCC2CCCC2C1
CC(C)CC(=O)NCC(=O)N1CCCC1	1.788945727	61.50999999663655	C1CCCC1
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1	-0.744727495	0.17999999995718322	C1CCC(CC2CCC(CCC3CCCC4CCCCC43)C2)CC1
Cc1cccc(NCCc2cn3c(n2)CCCC3)n1	1.491361694	31.000000011829645	C1CCC(CCCC2CC3CCCCC3C2)CC1
CCCCNC(=O)c1cccc2ncccc12	1.467312063	29.33000000131341	C1CCC2CCCCC2C1
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C	1.681422156	48.020000030848124	C1CCC(CCCCCC2CCCC2)CC1
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1	0.586587305	3.860000002917435	C(CC1CCC(C2CCCC2)CC1)CC1CCC2CCCC2C1
c1ccc2[nH]c(C3CCNCC3)nc2c1	1.750354089	56.280000030750536	C1CCC(C2CC3CCCCC3C2)CC1
NCCn1cc(NC(=O)c2ccccc2)cn1	1.89795681	79.05999999873447	C1CCC(CCC2CCCC2)CC1
c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1	1.544440137	35.02999997437507	C1CCC(C2CC(C3CC4CCCCC4C3)C2)CC1
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12	1.269512944	18.599999990667058	C1CCC(CCC2CC(C3CC3)CC3CCCCC32)C1
Nc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1	-0.301029996	0.499999999613144	C1CCC(CCC2CCCC2C2CCCCC2)CC1
COc1ccc(C(=O)N2CCCC2)cc1NC(C)C	1.554610285	35.85999998132549	C1CCC(CC2CCCC2)CC1
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1	1.734399743	54.25000005988847	C1CCC(CCCC2CCC(CC3CCCC3)CC2)CC1
Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1	1.498310554	31.500000015260568	C1CCC(C2CC3CCCCC3C(CCC3CCCC3)C2)CC1
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1	1.720159303	52.499999950925606	C1CCC2CC(C3CCC(CCC4CCC5CCCCC54)CC3)CC2C1
O=C(NCc1ccccn1)c1ccc(F)cc1Cl	1.593286067	39.1999999981535	C1CCC(CCCC2CCCCC2)CC1
COc1ccccc1C(=O)Nc1cccc(C#N)c1	1.519040039	33.040000026753034	C1CCC(CCC2CCCCC2)CC1
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1	0.206825876	1.6099999998819279	C1CCC(CCC2CCCC(C3CCCC3)C2)CC1
COc1ccccc1CC(=O)Nc1ncc(C)s1	0.819543936	6.60000000696225	C1CCC(CCCC2CCCC2)CC1
CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O	2.179264464	151.09999988204612	C1CCC(CCCC2CCC3CCCCC32)C1
O=C(NCC1(c2ccccc2)CC1)c1cccnc1	1.614897216	41.199999996856626	C1CCC(CCCC2(C3CCCCC3)CC2)CC1
Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1	1.576226137	37.68999996098128	C1CCC(CCC2CCCC2)CC1
CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1	1.643945913	44.05000002555331	C1CCC(C2CC3CCCCC3C2)CC1
O=C(CSc1ccc(F)cc1)N1CCCC1	1.558468563	36.18000003967146	C1CCC(CCCC2CCCC2)CC1
Cc1cccnc1NC(=O)CCn1cnc2ccccc21	1.682145076	48.09999995859652	C1CCC(CCCCC2CCC3CCCCC23)CC1
CCCNC(=O)C1(Cc2ccccn2)CCOCC1	1.930745328	85.25999993892272	C1CCC(CC2CCCCC2)CC1
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1	1.67660217	47.490000045706196	C1CCC(CCCCCC2CCCCC2)CC1
CCOc1ccc(-c2csc(N)n2)cc1	0.8162413	6.5500000001239265	C1CCC(C2CCCC2)CC1
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C	1.689663965	48.939999998222866	C1CCC(CC2CCC(CCC3CCCC3)CC2)CC1
CCOC(=O)N1CCC(C(=O)Nc2cccc(C)c2)CC1	1.750354089	56.280000030750536	C1CCC(CCC2CCCCC2)CC1
COc1ccc(NC(=O)c2snnc2C)c(OC)c1	0.564666064	3.669999997869722	C1CCC(CCC2CCCC2)CC1
N#Cc1cccc(CN2CCN(CCO)CC2)c1	1.46686762	29.29999997610974	C1CCC(CC2CCCCC2)CC1
CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1	1.632963168	42.94999998345855	C1CCC(CC2CCC(C3CCCC3)CC2)CC1
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1	1.562768543	36.53999999861015	C1CCC(CC2CC(C3CCCC3)C2)CC1
Cc1cccn(Cc2cccnc2)c1=O	1.672097858	47.00000000695676	C1CCC(CC2CCCCC2)CC1
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1	1.5774918	37.80000001416754	C1CCC(CC2CCCC(CCCC3CCCC3)C2)CC1
N#Cc1cc(F)c(N2CCN(CCO)CC2)c(F)c1	1.615739689	41.280000036199596	C1CCC(C2CCCCC2)CC1
O=C1NC2(CCCC2)C(=O)N1Cc1ccccc1F	1.648750213	44.54000003097027	C1CCC(CC2CCC3(CCCC3)C2)CC1
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1	1.718086295	52.25000002609626	C1CCC(CC2CCCC(CCCC3CCCC3)C2)CC1
Cc1cccn(Cc2cccc(F)c2)c1=O	1.377488383	23.849999979344048	C1CCC(CC2CCCCC2)CC1
Cc1cccn(Cc2cccc(C#N)c2)c1=O	1.489958479	30.899999969773067	C1CCC(CC2CCCCC2)CC1
O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1	1.51054501	32.39999998458595	C1CCC(CC2CCC(C3CC4CCCCC4C3)C2)CC1
N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1	1.577261954	37.78000003603066	C1CCCC(CC2CCCCC2)CC1
Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1	0.73239376	5.400000002201202	C1CCC(CC2CCC(C3CC4CCCCC4C3)C2)CC1
N#Cc1cccc(CN2CCOC[C@H](O)C2)c1	1.324488233	21.109999985045572	C1CCCC(CC2CCCCC2)CC1
N#Cc1ccc(OCCn2cccn2)cc1	1.600210306	39.829999962459716	C1CCC(CCCC2CCCC2)CC1
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1	1.419955748	26.29999997034125	C1CCC(CC2CCC(C3CC4CCCCC4C3)C2)C1
N#Cc1cccc(CN2CCOC[C@H](Oc3ccccc3)C2)c1	1.723044992	52.85000004338974	C1CCC(CC2CCCCC(CC3CCCCC3)C2)CC1
O=c1c(=O)n(-c2ccc(F)c(F)c2)ccn1Cc1ccccc1Cl	-0.431798276	0.3699999999429232	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
Cc1cccn(Cc2ccccc2F)c1=O	1.450249108	28.199999979262955	C1CCC(CC2CCCCC2)CC1
CCOc1ccc(Nc2ncccc2C#N)cc1	0.965201701	9.229999999449296	C1CCC(CC2CCCCC2)CC1
N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1	0.57054294	3.720000001011621	C1CCC(CC2CCC(CC3CCCCC3)C2)CC1
CCn1nccc1-c1n[nH]c(=O)n1Cc1ccccc1	1.430719888	26.96000000848713	C1CCC(CC2CCCC2C2CCCC2)CC1
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1	1.765445018	58.269999987904434	C1CCC(CCC2CCCC2)CC1
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1	0.06069784	1.1499999990636458	C1CCC(CCC2CCC(C3CCC4CCCC4C3)CC2)CC1
Nc1ccnn1Cc1ccc(Cl)c(F)c1	1.613524703	41.07000001383967	C1CCC(CC2CCCC2)CC1
Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1	0.98811284	9.729999993987802	C1CCC(CC2CCCCC2)CC1
CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1	1.347330015	22.249999983761835	C1CCC(C2CCCC2CCCC2CCCC2)CC1
CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C	1.668385917	46.60000003326312	C1CCC2C(C1)CC1CCCC12
CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O	-0.301029996	0.499999999613144	C1CCC(C2CCC3C4CCCCC4CC23)CC1
CCCn1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O	-0.823908741	0.14999999998076838	C1CCC(C2CCC3C4CCCCC4CC23)CC1
Cn1c(=O)c2c(nc3n2CCN3Cc2c(F)cccc2Cl)n(C)c1=O	0.713490543	5.169999998881675	C1CCC(CC2CCC3C4CCCCC4CC23)CC1
CNc1nc(-c2cc(OC)cc(OC)c2)ncc1F	1.408748606	25.629999989126798	C1CCC(C2CCCCC2)CC1
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1	0.505149978	3.199999997642846	C1CCC(CCC2CCC(C3CCCCC3)CC2)CC1
Nc1nncc(-c2ccccc2OC(F)F)n1	1.590061231	38.91000001758341	C1CCC(C2CCCCC2)CC1
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1	1.23299611	17.099999984559254	C1CCC2C(C1)CCC1CCC(C3CCCC3)C12
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O	1.522444234	33.30000003785346	C1CCC2C(C1)CC1CCCCC12
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21	-0.327902142	0.4700000000695675	C1CCC(CC2CCC3CCC4CCC(C5CCC6CCCC6C5)CC4C32)CC1
O=C1CC[C@H](O)[C@@H](c2cccc(Cl)c2)N1Cc1ccccc1	2.07371835	118.49999990555825	C1CCC(CC2CCCCC2C2CCCCC2)CC1
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12	1.247359422	17.67499998091511	C1CCC(C2CCC3CC(C4CC5CCCCC5C4)CCC3C2)CC1
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C	1.623145875	41.99000003500601	C1CCC(CC2CC3CCCC3C(C3CCC(C4CCCCC4)CC3)C2)CC1
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C	1.649821463	44.64999997691236	C1CCC(CC2CCC3CCCC3C2)C1
CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12	1.757927183	57.26999998505539	C1CCC(CC2CCC3C(CCC3C3CCCC3)C2)CC1
Cc1sc2nc(CN3CCOCC3)nc(N3CCN(c4ccncc4)CC3)c2c1C	1.884058647	76.56999998343782	C1CCC(CC2CC3CCCC3C(C3CCC(C4CCCCC4)CC3)C2)CC1
CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-]	1.103803721	12.700000001287947	
CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1	1.829368108	67.51000000173785	C1CCC(CCC2CC3CCCCC3CC2C2CCCCC2)CC1
N#Cc1cnn(-c2nc(-c3ccc(Br)s3)cs2)c1N	0.278753601	1.9000000002063693	C1CCC(C2CCC(C3CCCC3)C2)C1
N#Cc1cnn(-c2ccc(F)cc2)c1N	1.46478752	29.160000023772987	C1CCC(C2CCCC2)CC1
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1	1.598024072	39.629999969504716	C1CCC(CCCC2CCCC(CCC3CCCCC3)C2)CC1
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1	1.713826424	51.73999995466592	C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C	1.784617293	60.90000005148094	C1CCC(CCCC2CCCC(C3CCCC3)C2)C1
CCOc1ccc(C(=O)Cn2c(=O)n(-c3ccc(F)cc3)c3nc(C)nc(C(N)=O)c32)cc1	-0.408935393	0.3899999999762035	C1CCC(CCC2CC(C3CCCCC3)C3CCCCC23)CC1
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1	0.567026366	3.6899999986485374	C1CCC(CCC2CC(C3CCCCC3)C3CCCCC23)CC1
CCOC(=O)c1cc2ccccc2n1CC(=O)c1ccc(F)cc1	0.816903839	6.559999994325667	C1CCC(CCC2CCC3CCCCC32)CC1
c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1	1.679609572	47.82000002425098	C1CCC(CC2CCCC3CC4CCCCCC4CC23)CC1
Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1	1.794348604	62.28000001490227	C1CCC(CC(CC2CC3CCCCC3C2)C2CC2)C1
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C	1.266936911	18.489999993223236	C1CCC(CCC2CCCC2)C1
Cc1nnc(-c2cccc(C(=O)O)c2)o1	1.536432176	34.39000001409402	C1CCC(C2CCCC2)CC1
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1	0.770852012	5.900000004861561	C1CCC(C2CCC(CCC3CCC4CCCCC4C3)CC2)C1
COc1ccc(-c2nnc(NC(=O)c3ccc4ccccc4c3)o2)cc1OC	-0.568636236	0.2699999999011579	C1CCC(C2CCC(CCC3CCC4CCCCC4C3)C2)CC1
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1	0.45484486	2.849999999944153	C1CCC(C2CCC(CCC3CCC4CCCCC4C3)CC2)C1
Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1	1.717670503	52.199999999728085	C1CCC(C2CCC(CC3CCCC4CCCCC43)CC2)C1
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1	1.4407517	27.589999969558157	C1CCC(CCC2CCCCC2C2CCCCC2)CC1
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1	0.068185862	1.1700000006838467	C1CCC(CCC2CCC3CCCCC3C2)CC1
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC	0.63748973	4.340000004871587	C1CCC(C2CCC(C3CCCCC3)C2)CC1
COc1ncccc1NC(=O)c1cccc(C)n1	1.378034322	23.87999997485329	C1CCC(CCC2CCCCC2)CC1
COc1ccc(-c2cnn3c(N)c(-c4ccccc4)cnc23)cc1OC	-0.721246399	0.1900000000206369	C1CCC(C2CCC3C(CCC3C3CCCCC3)C2)CC1
CNC(=O)c1ccc(-c2nnc(-c3cccc(C)c3)o2)cc1	-0.677780705	0.21000000012866146	C1CCC(C2CCC(C3CCCCC3)C2)CC1
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1	1.618466492	41.53999998095809	C1CCC(C2CCCCC2C2CCCC2)CC1
O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1	1.095518042	12.459999990728733	C1CCC(CCCCCC2CCC(C3CCCCC3)C2)CC1
CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1	0.742725131	5.529999996120187	C1CCC(C2CCC(CCCC3CCCC3)C2)CC1
Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12	1.836165816	68.57499995633013	C1CCC(C2CCC3CCC(C4CCCC(CCC5CCCC5)C4)CC3C2)CC1
CCCC(=O)N1CCC(c2cccc(C)n2)CC1	1.604226053	40.19999999218113	C1CCC(C2CCCCC2)CC1
CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1	1.704150517	50.600000018665135	C1CCC(C2CCCCC2)CC1
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1	0.835690571	6.849999992233115	C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)CC1
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2	1.360025089	22.909999990008863	C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC5C4)CC3)C2)CC1
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1	1.786467477	61.160000036575	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1	0.322219295	2.1000000012866145	C1CCC(CC2CCCC(C3CCCC(C4CCCC4)C3)C2)CC1
COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1	1.412124406	25.829999989691824	C1CCC(CC2CCCC(C3CCC(CC4CCCC4)CC3)C2)CC1
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1	1.019946682	10.470000007742492	C1CCC(C2CCC(CC3CCC(C4CCCC4)CC3)C2)CC1
COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1	1.672282625	47.020000022853054	C1CCC(CCCCC2CCC(C3CCC(C4CCCCC4)CC3)CC2)CC1
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1	1.698970004	49.9999999613144	C1CCC(C2CCC(CC3CCCC3)CC2)CC1
CC(=O)N1CCC(c2ccccn2)CC1	1.684126926	48.32000004304958	C1CCC(C2CCCCC2)CC1
COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1	1.628286731	42.48999999124219	C1CCC(CCCC2CCC(C3CCCC(C4CCCCC4)C3)CC2)CC1
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1	1.426511261	26.699999977586266	C1CCC(C2CCCC(C3CCCC(CC4CCCC4)C3)C2)CC1
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1	1.751663946	56.449999966076724	C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)CC1
CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21	1.693726949	49.400000008684984	C1CCC(CCC2CCCC(C3CCC4CCCC4C3)C2)C1
O=C(C1CCC(O)CC1)N1CCCN(c2ccc(F)cc2)CC1	1.906873535	80.70000005164447	C1CCC(CC2CCCC(C3CCCCC3)CC2)CC1
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1	0.929418926	8.500000005591854	C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)CC1
Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1	1.831229694	67.80000002075343	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1	0.389166084	2.449999997943551	C1CCC(C2CCCC(C3CCCC(CC4CCCC4)C3)C2)CC1
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	0.161368002	1.449999999215478	C1CCC(C2CCCC(C3CCCC(CC4CCCC4)C3)C2)CC1
COc1ccc(N2CCCN(CC3CCN(C(=O)C4CC4)CC3)CC2)cc1	1.775974331	59.69999998221637	C1CCC(C2CCCC(CC3CCC(CC4CC4)CC3)CC2)CC1
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1	1.745465169	55.65000004219266	C1CCC(CCCC2CCC(C3CCCC(CC4CCCCC4)C3)C2)CC1
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1	1.817895757	65.74999997550499	C1CCC(C2CCCC(C3CCCC(CCC4CCCC4)C3)C2)CC1
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2	1.358886204	22.84999997864558	C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC5C4)CC3)C2)CC1
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1	0.371067862	2.349999998529615	C1CCC(C2CCCC(C3CCCC(CC4CCC5CCCC5C4)C3)C2)CC1
O=C(c1ccccn1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	1.476396827	29.9500000189419	C1CCC(CC2CCCC(C3CCCC(C4CCCCC4)C3)C2)CC1
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1	1.745074792	55.60000005350657	C1CCC(C2CCCC(CC3CCCC3)CC2)CC1
Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1	0.926342447	8.440000007274952	C1CCC(CCCCC2CCC(C3CCCC(C4CCCCC4)C3)CC2)CC1
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1	1.81640703	65.52500005753869	C1CCC(CC2CCCC(C3CCCC(CCCC4CCCC4)C3)C2)CC1
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1	1.738384124	54.750000061500806	C1CCC(C2CCCC(C3CCCC(CCC4CCCC4)C3)C2)CC1
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1	1.823637222	66.62499999468761	C1CCC(CC2CCC(C3CCCC(CCC4CCCC4)C3)CC2)CC1
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1	1.0	10.0	C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)CC1
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C	1.0	10.0	C1CCC(CCCC2CCCC(C3CC4CCCCC4C3)C2)CC1
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1	0.908485019	8.100000002263297	C1CCC(CCCC2CCCC(C3CCCC(C4CCCCC4)C3)C2)CC1
O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1	1.555698895	35.95000002326875	C1CCC(CC2CCCC(C3CCCC(C4CCCCC4)C3)C2)CC1
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1	0.602059991	3.9999999969793545	C1CCC(CC2CCC(CC3CCC(C4CCCCC4)CC3)CC2)CC1
